station,timestamp,pH,turbidity,temperature,specific_conductance,pH_lag_1,pH_lag_2,pH_lag_3,turbidity_lag_1,turbidity_lag_2,turbidity_lag_3,temperature_lag_1,temperature_lag_2,temperature_lag_3,specific_conductance_lag_1,specific_conductance_lag_2,specific_conductance_lag_3,pH_roll_mean_3,pH_roll_std_3,pH_roll_mean_6,pH_roll_std_6,turbidity_roll_mean_3,turbidity_roll_std_3,turbidity_roll_mean_6,turbidity_roll_std_6,temperature_roll_mean_3,temperature_roll_std_3,temperature_roll_mean_6,temperature_roll_std_6,specific_conductance_roll_mean_3,specific_conductance_roll_std_3,specific_conductance_roll_mean_6,specific_conductance_roll_std_6,pH_change_1,turbidity_change_1,temperature_change_1,specific_conductance_change_1,deterioration_target
USGS-01649190,2024-01-05 20:25:00+00:00,7.6,0.8,2.9,375,7.6,7.6,7.6,0.8,0.8,0.8,2.9,2.9,2.9,375.0,375.0,375.0,7.6,0.0,7.6,0.0,0.8,0.0,0.8,0.0,2.9,0.0,2.9,0.0,375.0,0.0,375.0,0.0,0.0,0.0,0.0,0.0,1.0
USGS-01649190,2024-01-05 20:30:00+00:00,7.6,0.9,2.9,375,7.6,7.6,7.6,0.8,0.8,0.8,2.9,2.9,2.9,375.0,375.0,375.0,7.6,0.0,7.6,0.0,0.8,0.0,0.8,0.0,2.9,0.0,2.9,0.0,375.0,0.0,375.0,0.0,0.0,0.09999999999999998,0.0,0.0,0.0
USGS-01649190,2024-01-05 20:35:00+00:00,7.6,0.8,2.9,375,7.6,7.6,7.6,0.9,0.8,0.8,2.9,2.9,2.9,375.0,375.0,375.0,7.6,0.0,7.6,0.0,0.833333333333334,0.05773502691898225,0.8166666666666668,0.04082482904644636,2.9,0.0,2.9,0.0,375.0,0.0,375.0,0.0,0.0,-0.09999999999999998,0.0,0.0,0.0
USGS-01649190,2024-01-05 20:40:00+00:00,7.6,0.8,2.9,375,7.6,7.6,7.6,0.8,0.9,0.8,2.9,2.9,2.9,375.0,375.0,375.0,7.6,0.0,7.6,0.0,0.833333333333334,0.05773502691898225,0.8166666666666665,0.04082482904644636,2.9,0.0,2.9,0.0,375.0,0.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0
USGS-01649190,2024-01-05 20:45:00+00:00,7.6,0.8,2.9,375,7.6,7.6,7.6,0.8,0.8,0.9,2.9,2.9,2.9,375.0,375.0,375.0,7.6,0.0,7.6,0.0,0.833333333333334,0.05773502691898225,0.8166666666666668,0.04082482904644636,2.9,0.0,2.9,0.0,375.0,0.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0
USGS-01649190,2024-01-05 20:50:00+00:00,7.6,0.8,2.9,375,7.6,7.6,7.6,0.8,0.8,0.8,2.9,2.9,2.9,375.0,375.0,375.0,7.6,0.0,7.6,0.0,0.8,0.0,0.8166666666666668,0.04082482904644636,2.9,0.0,2.9,0.0,375.0,0.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0
USGS-01649190,2024-01-05 20:55:00+00:00,7.6,0.8,2.9,375,7.6,7.6,7.6,0.8,0.8,0.8,2.9,2.9,2.9,375.0,375.0,375.0,7.6,0.0,7.6,0.0,0.8,0.0,0.8166666666666668,0.04082482904644636,2.9,0.0,2.9,0.0,375.0,0.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0
USGS-01649190,2024-01-05 21:00:00+00:00,7.6,0.8,2.9,375,7.6,7.6,7.6,0.8,0.8,0.8,2.9,2.9,2.9,375.0,375.0,375.0,7.6,0.0,7.6,0.0,0.8,0.0,0.8166666666666665,0.04082482904644636,2.9,0.0,2.9,0.0,375.0,0.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0
USGS-01649190,2024-01-05 21:05:00+00:00,7.6,0.8,2.9,375,7.6,7.6,7.6,0.8,0.8,0.8,2.9,2.9,2.9,375.0,375.0,375.0,7.6,0.0,7.6,0.0,0.8,0.0,0.8,0.0,2.9,0.0,2.9,0.0,375.0,0.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0
USGS-01649190,2024-01-05 21:10:00+00:00,7.6,0.8,2.9,375,7.6,7.6,7.6,0.8,0.8,0.8,2.9,2.9,2.9,375.0,375.0,375.0,7.6,0.0,7.6,0.0,0.8,0.0,0.8,0.0,2.9,0.0,2.9,0.0,375.0,0.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0
USGS-01649190,2024-01-05 21:15:00+00:00,7.6,0.8,2.9,375,7.6,7.6,7.6,0.8,0.8,0.8,2.9,2.9,2.9,375.0,375.0,375.0,7.6,0.0,7.6,0.0,0.8,0.0,0.8,0.0,2.9,0.0,2.9,0.0,375.0,0.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0
USGS-01649190,2024-01-05 21:20:00+00:00,7.6,0.8,2.9,375,7.6,7.6,7.6,0.8,0.8,0.8,2.9,2.9,2.9,375.0,375.0,375.0,7.6,0.0,7.6,0.0,0.8,0.0,0.8,0.0,2.9,0.0,2.9,0.0,375.0,0.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0
USGS-01649190,2024-01-05 21:25:00+00:00,7.6,0.8,2.9,375,7.6,7.6,7.6,0.8,0.8,0.8,2.9,2.9,2.9,375.0,375.0,375.0,7.6,0.0,7.6,0.0,0.8,0.0,0.8,0.0,2.9,0.0,2.9,0.0,375.0,0.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0
USGS-01649190,2024-01-05 21:30:00+00:00,7.6,0.8,2.9,375,7.6,7.6,7.6,0.8,0.8,0.8,2.9,2.9,2.9,375.0,375.0,375.0,7.6,0.0,7.6,0.0,0.8,0.0,0.8,0.0,2.9,0.0,2.9,0.0,375.0,0.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0
USGS-01649190,2024-01-05 21:35:00+00:00,7.6,0.8,3.0,375,7.6,7.6,7.6,0.8,0.8,0.8,2.9,2.9,2.9,375.0,375.0,375.0,7.6,0.0,7.6,0.0,0.8,0.0,0.8,0.0,2.9,0.0,2.9,0.0,375.0,0.0,375.0,0.0,0.0,0.0,0.10000000000000009,0.0,0.0
USGS-01649190,2024-01-05 21:40:00+00:00,7.6,0.8,3.0,375,7.6,7.6,7.6,0.8,0.8,0.8,3.0,2.9,2.9,375.0,375.0,375.0,7.6,0.0,7.6,0.0,0.8,0.0,0.8,0.0,2.933333333333333,0.057735026919081785,2.9166666666666665,0.040824829046614074,375.0,0.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0
USGS-01649190,2024-01-05 21:45:00+00:00,7.6,0.7,3.0,375,7.6,7.6,7.6,0.8,0.8,0.8,3.0,3.0,2.9,375.0,375.0,375.0,7.6,0.0,7.6,0.0,0.8,0.0,0.8,0.0,2.966666666666667,0.05773502691907855,2.9333333333333336,0.051639777949609444,375.0,0.0,375.0,0.0,0.0,-0.10000000000000009,0.0,0.0,1.0
USGS-01649190,2024-01-05 21:50:00+00:00,7.6,0.8,3.0,375,7.6,7.6,7.6,0.7,0.8,0.8,3.0,3.0,3.0,375.0,375.0,375.0,7.6,0.0,7.6,0.0,0.7666666666666674,0.05773502691898486,0.7833333333333333,0.04082482904644849,3.0,0.0,2.9499999999999997,0.05477225575068101,375.0,0.0,375.0,0.0,0.0,0.10000000000000009,0.0,0.0,0.0
USGS-01649190,2024-01-05 21:55:00+00:00,7.6,0.8,3.0,375,7.6,7.6,7.6,0.8,0.7,0.8,3.0,3.0,3.0,375.0,375.0,375.0,7.6,0.0,7.6,0.0,0.7666666666666674,0.05773502691898486,0.7833333333333333,0.04082482904644849,3.0,0.0,2.966666666666667,0.05163977794960374,375.0,0.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0
USGS-01649190,2024-01-05 22:00:00+00:00,7.6,0.8,3.0,375,7.6,7.6,7.6,0.8,0.8,0.7,3.0,3.0,3.0,375.0,375.0,375.0,7.6,0.0,7.6,0.0,0.7666666666666674,0.05773502691898486,0.7833333333333333,0.04082482904644849,3.0,0.0,2.983333333333334,0.04082482904659964,375.0,0.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0
USGS-01649190,2024-01-05 22:05:00+00:00,7.6,0.8,3.0,376,7.6,7.6,7.6,0.8,0.8,0.8,3.0,3.0,3.0,375.0,375.0,375.0,7.6,0.0,7.6,0.0,0.8,0.0,0.7833333333333333,0.04082482904644849,3.0,0.0,3.0,0.0,375.0,0.0,375.0,0.0,0.0,0.0,0.0,1.0,0.0
USGS-01649190,2024-01-05 22:10:00+00:00,7.6,0.8,3.0,376,7.6,7.6,7.6,0.8,0.8,0.8,3.0,3.0,3.0,376.0,375.0,375.0,7.6,0.0,7.6,0.0,0.8,0.0,0.7833333333333333,0.04082482904644849,3.0,0.0,3.0,0.0,375.3333333333333,0.577350269189634,375.1666666666667,0.40824829045710964,0.0,0.0,0.0,0.0,0.0
USGS-01649190,2024-01-05 22:15:00+00:00,7.6,0.8,3.0,376,7.6,7.6,7.6,0.8,0.8,0.8,3.0,3.0,3.0,376.0,376.0,375.0,7.6,0.0,7.6,0.0,0.8,0.0,0.7833333333333333,0.04082482904644849,3.0,0.0,3.0,0.0,375.6666666666667,0.577350269189634,375.3333333333333,0.5163977794889492,0.0,0.0,0.0,0.0,0.0
USGS-01649190,2024-01-05 22:20:00+00:00,7.6,0.8,3.0,376,7.6,7.6,7.6,0.8,0.8,0.8,3.0,3.0,3.0,376.0,376.0,376.0,7.6,0.0,7.6,0.0,0.8,0.0,0.8,0.0,3.0,0.0,3.0,0.0,376.0,0.0,375.5,0.5477225575000733,0.0,0.0,0.0,0.0,0.0
USGS-01649190,2024-01-05 22:25:00+00:00,7.6,0.8,3.0,376,7.6,7.6,7.6,0.8,0.8,0.8,3.0,3.0,3.0,376.0,376.0,376.0,7.6,0.0,7.6,0.0,0.8,0.0,0.8,0.0,3.0,0.0,3.0,0.0,376.0,0.0,375.6666666666667,0.5163977794888952,0.0,0.0,0.0,0.0,0.0
USGS-01649190,2024-01-05 22:30:00+00:00,7.6,0.8,3.0,376,7.6,7.6,7.6,0.8,0.8,0.8,3.0,3.0,3.0,376.0,376.0,376.0,7.6,0.0,7.6,0.0,0.8,0.0,0.8,0.0,3.0,0.0,3.0,0.0,376.0,0.0,375.8333333333333,0.40824829045696753,0.0,0.0,0.0,0.0,0.0
USGS-01649190,2024-01-05 22:35:00+00:00,7.6,0.8,3.0,376,7.6,7.6,7.6,0.8,0.8,0.8,3.0,3.0,3.0,376.0,376.0,376.0,7.6,0.0,7.6,0.0,0.8,0.0,0.8,0.0,3.0,0.0,3.0,0.0,376.0,0.0,376.0,0.0,0.0,0.0,0.0,0.0,0.0
USGS-01649190,2024-01-05 22:40:00+00:00,7.6,0.8,3.0,376,7.6,7.6,7.6,0.8,0.8,0.8,3.0,3.0,3.0,376.0,376.0,376.0,7.6,0.0,7.6,0.0,0.8,0.0,0.8,0.0,3.0,0.0,3.0,0.0,376.0,0.0,376.0,0.0,0.0,0.0,0.0,0.0,0.0
USGS-01649190,2024-01-05 22:45:00+00:00,7.6,0.8,3.0,376,7.6,7.6,7.6,0.8,0.8,0.8,3.0,3.0,3.0,376.0,376.0,376.0,7.6,0.0,7.6,0.0,0.8,0.0,0.8,0.0,3.0,0.0,3.0,0.0,376.0,0.0,376.0,0.0,0.0,0.0,0.0,0.0,0.0
USGS-01649190,2024-01-05 22:50:00+00:00,7.6,0.7,3.0,376,7.6,7.6,7.6,0.8,0.8,0.8,3.0,3.0,3.0,376.0,376.0,376.0,7.6,0.0,7.6,0.0,0.8,0.0,0.8,0.0,3.0,0.0,3.0,0.0,376.0,0.0,376.0,0.0,0.0,-0.10000000000000009,0.0,0.0,1.0
USGS-01649190,2024-01-05 22:55:00+00:00,7.6,0.8,3.0,376,7.6,7.6,7.6,0.7,0.8,0.8,3.0,3.0,3.0,376.0,376.0,376.0,7.6,0.0,7.6,0.0,0.7666666666666674,0.05773502691898486,0.7833333333333333,0.04082482904644849,3.0,0.0,3.0,0.0,376.0,0.0,376.0,0.0,0.0,0.10000000000000009,0.0,0.0,0.0
USGS-01649190,2024-01-05 23:00:00+00:00,7.6,0.8,3.0,376,7.6,7.6,7.6,0.8,0.7,0.8,3.0,3.0,3.0,376.0,376.0,376.0,7.6,0.0,7.6,0.0,0.7666666666666674,0.05773502691898486,0.7833333333333333,0.04082482904644849,3.0,0.0,3.0,0.0,376.0,0.0,376.0,0.0,0.0,0.0,0.0,0.0,0.0
USGS-01649190,2024-01-05 23:05:00+00:00,7.6,0.7,2.9,376,7.6,7.6,7.6,0.8,0.8,0.7,3.0,3.0,3.0,376.0,376.0,376.0,7.6,0.0,7.6,0.0,0.7666666666666674,0.05773502691898486,0.7833333333333333,0.04082482904644849,3.0,0.0,3.0,0.0,376.0,0.0,376.0,0.0,0.0,-0.10000000000000009,-0.10000000000000009,0.0,1.0
USGS-01649190,2024-01-05 23:10:00+00:00,7.6,0.8,2.9,376,7.6,7.6,7.6,0.7,0.8,0.8,2.9,3.0,3.0,376.0,376.0,376.0,7.6,0.0,7.6,0.0,0.7666666666666674,0.05773502691898486,0.7666666666666666,0.0516397779494822,2.9666666666666663,0.05773502691907855,2.983333333333333,0.04082482904659964,376.0,0.0,376.0,0.0,0.0,0.10000000000000009,0.0,0.0,0.0
USGS-01649190,2024-01-05 23:15:00+00:00,7.6,0.7,2.9,376,7.6,7.6,7.6,0.8,0.7,0.8,2.9,2.9,3.0,376.0,376.0,376.0,7.6,0.0,7.6,0.0,0.7666666666666674,0.05773502691898486,0.7666666666666667,0.0516397779494822,2.933333333333333,0.057735026919081785,2.966666666666667,0.05163977794960367,376.0,0.0,376.0,0.0,0.0,-0.10000000000000009,0.0,0.0,0.0
USGS-01649190,2024-01-05 23:20:00+00:00,7.6,0.7,2.9,376,7.6,7.6,7.6,0.7,0.8,0.7,2.9,2.9,2.9,376.0,376.0,376.0,7.6,0.0,7.6,0.0,0.733333333333334,0.05773502691898615,0.75,0.05477225575056447,2.9,0.0,2.9499999999999997,0.05477225575068094,376.0,0.0,376.0,0.0,0.0,0.0,0.0,0.0,1.0
USGS-01649190,2024-01-05 23:25:00+00:00,7.6,0.8,2.9,376,7.6,7.6,7.6,0.7,0.7,0.8,2.9,2.9,2.9,376.0,376.0,376.0,7.6,0.0,7.6,0.0,0.733333333333334,0.05773502691898615,0.75,0.05477225575056447,2.9,0.0,2.9333333333333336,0.05163977794960937,376.0,0.0,376.0,0.0,0.0,0.10000000000000009,0.0,0.0,0.0
USGS-01649190,2024-01-05 23:30:00+00:00,7.6,0.8,2.9,376,7.6,7.6,7.6,0.8,0.7,0.7,2.9,2.9,2.9,376.0,376.0,376.0,7.6,0.0,7.6,0.0,0.733333333333334,0.05773502691898615,0.75,0.05477225575056447,2.9,0.0,2.9166666666666665,0.040824829046613983,376.0,0.0,376.0,0.0,0.0,0.0,0.0,0.0,0.0
USGS-01649190,2024-01-05 23:35:00+00:00,7.6,0.8,2.9,376,7.6,7.6,7.6,0.8,0.8,0.7,2.9,2.9,2.9,376.0,376.0,376.0,7.6,0.0,7.6,0.0,0.7666666666666674,0.05773502691898486,0.75,0.05477225575056447,2.9,0.0,2.9,0.0,376.0,0.0,376.0,0.0,0.0,0.0,0.0,0.0,0.0
USGS-01649190,2024-01-05 23:40:00+00:00,7.6,0.7,2.9,376,7.6,7.6,7.6,0.8,0.8,0.8,2.9,2.9,2.9,376.0,376.0,376.0,7.6,0.0,7.6,0.0,0.8,0.0,0.7666666666666666,0.0516397779494822,2.9,0.0,2.9,0.0,376.0,0.0,376.0,0.0,0.0,-0.10000000000000009,0.0,0.0,1.0
USGS-01649190,2024-01-05 23:45:00+00:00,7.6,0.8,2.9,376,7.6,7.6,7.6,0.7,0.8,0.8,2.9,2.9,2.9,376.0,376.0,376.0,7.6,0.0,7.6,0.0,0.7666666666666674,0.05773502691898486,0.75,0.05477225575056447,2.9,0.0,2.9,0.0,376.0,0.0,376.0,0.0,0.0,0.10000000000000009,0.0,0.0,0.0
USGS-01649190,2024-01-05 23:50:00+00:00,7.6,0.8,2.9,376,7.6,7.6,7.6,0.8,0.7,0.8,2.9,2.9,2.9,376.0,376.0,376.0,7.6,0.0,7.6,0.0,0.7666666666666674,0.05773502691898486,0.7666666666666666,0.0516397779494822,2.9,0.0,2.9,0.0,376.0,0.0,376.0,0.0,0.0,0.0,0.0,0.0,0.0
USGS-01649190,2024-01-05 23:55:00+00:00,7.6,0.8,2.9,376,7.6,7.6,7.6,0.8,0.8,0.7,2.9,2.9,2.9,376.0,376.0,376.0,7.6,0.0,7.6,0.0,0.7666666666666674,0.05773502691898486,0.7833333333333333,0.04082482904644849,2.9,0.0,2.9,0.0,376.0,0.0,376.0,0.0,0.0,0.0,0.0,0.0,0.0
USGS-01649190,2024-01-06 00:00:00+00:00,7.6,0.8,2.9,376,7.6,7.6,7.6,0.8,0.8,0.8,2.9,2.9,2.9,376.0,376.0,376.0,7.6,0.0,7.6,0.0,0.8,0.0,0.7833333333333333,0.04082482904644849,2.9,0.0,2.9,0.0,376.0,0.0,376.0,0.0,0.0,0.0,0.0,0.0,1.0
USGS-01649190,2024-01-06 00:05:00+00:00,7.6,0.9,2.9,376,7.6,7.6,7.6,0.8,0.8,0.8,2.9,2.9,2.9,376.0,376.0,376.0,7.6,0.0,7.6,0.0,0.8,0.0,0.7833333333333333,0.04082482904644849,2.9,0.0,2.9,0.0,376.0,0.0,376.0,0.0,0.0,0.09999999999999998,0.0,0.0,1.0
USGS-01649190,2024-01-06 00:10:00+00:00,7.6,1.0,2.9,376,7.6,7.6,7.6,0.9,0.8,0.8,2.9,2.9,2.9,376.0,376.0,376.0,7.6,0.0,7.6,0.0,0.833333333333334,0.05773502691898225,0.7999999999999999,0.06324555320340709,2.9,0.0,2.9,0.0,376.0,0.0,376.0,0.0,0.0,0.09999999999999998,0.0,0.0,0.0
USGS-01649190,2024-01-06 00:15:00+00:00,7.6,1.0,2.9,376,7.6,7.6,7.6,1.0,0.9,0.8,2.9,2.9,2.9,376.0,376.0,376.0,7.6,0.0,7.6,0.0,0.9000000000000007,0.1000000000000099,0.85,0.08366600265343592,2.9,0.0,2.9,0.0,376.0,0.0,376.0,0.0,0.0,0.0,0.0,0.0,0.0
USGS-01649190,2024-01-06 00:20:00+00:00,7.6,1.0,2.9,376,7.6,7.6,7.6,1.0,1.0,0.9,2.9,2.9,2.9,376.0,376.0,376.0,7.6,0.0,7.6,0.0,0.9666666666666673,0.05773502691897724,0.8833333333333333,0.0983192080250408,2.9,0.0,2.9,0.0,376.0,0.0,376.0,0.0,0.0,0.0,0.0,0.0,1.0
USGS-01649190,2024-01-06 00:25:00+00:00,7.6,1.1,2.9,376,7.6,7.6,7.6,1.0,1.0,1.0,2.9,2.9,2.9,376.0,376.0,376.0,7.6,0.0,7.6,0.0,1.0,0.0,0.9166666666666666,0.09831920802503995,2.9,0.0,2.9,0.0,376.0,0.0,376.0,0.0,0.0,0.10000000000000009,0.0,0.0,0.0
USGS-01649190,2024-01-06 00:30:00+00:00,7.5,1.0,2.9,376,7.6,7.6,7.6,1.1,1.0,1.0,2.9,2.9,2.9,376.0,376.0,376.0,7.6,0.0,7.6,0.0,1.0333333333333339,0.057735026918974794,0.9666666666666668,0.10327955589888464,2.9,0.0,2.9,0.0,376.0,0.0,376.0,0.0,-0.09999999999999964,-0.10000000000000009,0.0,0.0,0.0
USGS-01649190,2024-01-06 00:35:00+00:00,7.5,1.0,2.9,376,7.5,7.6,7.6,1.0,1.1,1.0,2.9,2.9,2.9,376.0,376.0,376.0,7.566666666666666,0.05773502691896237,7.583333333333333,0.04082482904638616,1.033333333333334,0.057735026918974794,1.0,0.06324555320339928,2.9,0.0,2.9,0.0,376.0,0.0,376.0,0.0,0.0,0.0,0.0,0.0,0.0
USGS-01649190,2024-01-06 00:40:00+00:00,7.5,0.9,2.8,376,7.5,7.5,7.6,1.0,1.0,1.1,2.9,2.9,2.9,376.0,376.0,376.0,7.533333333333334,0.05773502691896237,7.566666666666666,0.0516397779494321,1.033333333333334,0.057735026918974794,1.0166666666666668,0.040824829046434426,2.9,0.0,2.9,0.0,376.0,0.0,376.0,0.0,0.0,-0.09999999999999998,-0.10000000000000009,0.0,0.0
USGS-01649190,2024-01-06 00:45:00+00:00,7.5,0.9,2.8,376,7.5,7.5,7.5,0.9,1.0,1.0,2.8,2.9,2.9,376.0,376.0,376.0,7.5,0.0,7.55,0.054772255750516446,0.9666666666666672,0.05773502691897724,1.0,0.06324555320339935,2.8666666666666667,0.05773502691908839,2.883333333333333,0.040824829046621304,376.0,0.0,376.0,0.0,0.0,0.0,0.0,0.0,0.0
USGS-01649190,2024-01-06 00:50:00+00:00,7.5,0.9,2.8,376,7.5,7.5,7.5,0.9,0.9,1.0,2.8,2.8,2.9,376.0,376.0,376.0,7.5,0.0,7.533333333333334,0.0516397779494321,0.933333333333334,0.05773502691897849,0.9833333333333334,0.07527726527093538,2.8333333333333335,0.057735026919091624,2.8666666666666667,0.05163977794962102,376.0,0.0,376.0,0.0,0.0,0.0,0.0,0.0,0.0
USGS-01649190,2024-01-06 00:55:00+00:00,7.5,0.9,2.8,377,7.5,7.5,7.5,0.9,0.9,0.9,2.8,2.8,2.8,376.0,376.0,376.0,7.5,0.0,7.516666666666667,0.04082482904638616,0.9,0.0,0.9666666666666668,0.08164965809279832,2.8,0.0,2.85,0.05477225575069745,376.0,0.0,376.0,0.0,0.0,0.0,0.0,1.0,0.0
USGS-01649190,2024-01-06 01:00:00+00:00,7.5,0.9,2.8,377,7.5,7.5,7.5,0.9,0.9,0.9,2.8,2.8,2.8,377.0,376.0,376.0,7.5,0.0,7.5,0.0,0.9,0.0,0.9333333333333332,0.05163977794947465,2.8,0.0,2.8333333333333335,0.05163977794962704,376.3333333333333,0.577350269189634,376.1666666666667,0.4082482904569165,0.0,0.0,0.0,0.0,1.0
USGS-01649190,2024-01-06 01:05:00+00:00,7.5,1.0,2.8,377,7.5,7.5,7.5,0.9,0.9,0.9,2.8,2.8,2.8,377.0,377.0,376.0,7.5,0.0,7.5,0.0,0.9,0.0,0.9166666666666666,0.040824829046441115,2.8,0.0,2.8166666666666664,0.040824829046636535,376.6666666666667,0.577350269189634,376.3333333333333,0.5163977794887964,0.0,0.09999999999999998,0.0,0.0,0.0
USGS-01649190,2024-01-06 01:10:00+00:00,7.5,0.9,2.8,377,7.5,7.5,7.5,1.0,0.9,0.9,2.8,2.8,2.8,377.0,377.0,377.0,7.5,0.0,7.5,0.0,0.933333333333334,0.05773502691897849,0.9166666666666666,0.040824829046441115,2.8,0.0,2.8,0.0,377.0,0.0,376.5,0.5477225574999294,0.0,-0.09999999999999998,0.0,0.0,0.0
USGS-01649190,2024-01-06 01:15:00+00:00,7.5,0.9,2.8,377,7.5,7.5,7.5,0.9,1.0,0.9,2.8,2.8,2.8,377.0,377.0,377.0,7.5,0.0,7.5,0.0,0.933333333333334,0.05773502691897849,0.9166666666666666,0.040824829046441115,2.8,0.0,2.8,0.0,377.0,0.0,376.6666666666667,0.5163977794887425,0.0,0.0,0.0,0.0,0.0
USGS-01649190,2024-01-06 01:20:00+00:00,7.5,0.8,2.8,377,7.5,7.5,7.5,0.9,0.9,1.0,2.8,2.8,2.8,377.0,377.0,377.0,7.5,0.0,7.5,0.0,0.933333333333334,0.05773502691897849,0.9166666666666666,0.040824829046441115,2.8,0.0,2.8,0.0,377.0,0.0,376.8333333333333,0.40824829045677447,0.0,-0.09999999999999998,0.0,0.0,0.0
USGS-01649190,2024-01-06 01:25:00+00:00,7.5,0.8,2.8,377,7.5,7.5,7.5,0.8,0.9,0.9,2.8,2.8,2.8,377.0,377.0,377.0,7.5,0.0,7.5,0.0,0.8666666666666675,0.05773502691898096,0.8999999999999999,0.06324555320340366,2.8,0.0,2.8,0.0,377.0,0.0,377.0,0.0,0.0,0.0,0.0,0.0,1.0
USGS-01649190,2024-01-06 01:30:00+00:00,7.5,0.9,2.8,377,7.5,7.5,7.5,0.8,0.8,0.9,2.8,2.8,2.8,377.0,377.0,377.0,7.5,0.0,7.5,0.0,0.833333333333334,0.05773502691898221,0.8833333333333334,0.07527726527093899,2.8,0.0,2.8,0.0,377.0,0.0,377.0,0.0,0.0,0.09999999999999998,0.0,0.0,0.0
USGS-01649190,2024-01-06 01:35:00+00:00,7.5,0.9,2.7,377,7.5,7.5,7.5,0.9,0.8,0.8,2.8,2.8,2.8,377.0,377.0,377.0,7.5,0.0,7.5,0.0,0.833333333333334,0.05773502691898221,0.8833333333333333,0.07527726527093899,2.8,0.0,2.8,0.0,377.0,0.0,377.0,0.0,0.0,0.0,-0.09999999999999964,0.0,0.0
USGS-01649190,2024-01-06 01:40:00+00:00,7.5,0.9,2.7,377,7.5,7.5,7.5,0.9,0.9,0.8,2.7,2.8,2.8,377.0,377.0,377.0,7.5,0.0,7.5,0.0,0.8666666666666675,0.05773502691898096,0.8666666666666667,0.0516397779494781,2.766666666666667,0.05773502691909823,2.783333333333333,0.04082482904664415,377.0,0.0,377.0,0.0,0.0,0.0,0.0,0.0,0.0
USGS-01649190,2024-01-06 01:45:00+00:00,7.5,0.8,2.7,377,7.5,7.5,7.5,0.9,0.9,0.9,2.7,2.7,2.8,377.0,377.0,377.0,7.5,0.0,7.5,0.0,0.9,0.0,0.8666666666666668,0.0516397779494781,2.733333333333333,0.057735026919101755,2.766666666666667,0.05163977794963911,377.0,0.0,377.0,0.0,0.0,-0.09999999999999998,0.0,0.0,1.0
USGS-01649190,2024-01-06 01:50:00+00:00,7.5,0.9,2.7,377,7.5,7.5,7.5,0.8,0.9,0.9,2.7,2.7,2.7,377.0,377.0,377.0,7.5,0.0,7.5,0.0,0.8666666666666675,0.05773502691898096,0.8500000000000001,0.05477225575056066,2.7,0.0,2.75,0.05477225575071456,377.0,0.0,377.0,0.0,0.0,0.09999999999999998,0.0,0.0,0.0
USGS-01649190,2024-01-06 01:55:00+00:00,7.5,0.9,2.7,377,7.5,7.5,7.5,0.9,0.8,0.9,2.7,2.7,2.7,377.0,377.0,377.0,7.5,0.0,7.5,0.0,0.8666666666666675,0.05773502691898096,0.8666666666666667,0.0516397779494781,2.7,0.0,2.733333333333333,0.051639777949645284,377.0,0.0,377.0,0.0,0.0,0.0,0.0,0.0,1.0
USGS-01649190,2024-01-06 02:00:00+00:00,7.5,1.2,2.7,377,7.5,7.5,7.5,0.9,0.9,0.8,2.7,2.7,2.7,377.0,377.0,377.0,7.5,0.0,7.5,0.0,0.8666666666666675,0.05773502691898096,0.8833333333333333,0.04082482904644326,2.7,0.0,2.716666666666667,0.040824829046659766,377.0,0.0,377.0,0.0,0.0,0.29999999999999993,0.0,0.0,0.0
USGS-01649190,2024-01-06 02:05:00+00:00,7.5,1.3,2.7,377,7.5,7.5,7.5,1.2,0.9,0.9,2.7,2.7,2.7,377.0,377.0,377.0,7.5,0.0,7.5,0.0,1.0000000000000007,0.17320508075689223,0.9333333333333335,0.13662601021281065,2.7,0.0,2.7,0.0,377.0,0.0,377.0,0.0,0.0,0.10000000000000009,0.0,0.0,0.0
USGS-01649190,2024-01-06 02:10:00+00:00,7.5,1.3,2.6,377,7.5,7.5,7.5,1.3,1.2,0.9,2.7,2.7,2.7,377.0,377.0,377.0,7.5,0.0,7.5,0.0,1.133333333333334,0.20816659994661577,1.0,0.20000000000001006,2.7,0.0,2.7,0.0,377.0,0.0,377.0,0.0,0.0,0.0,-0.10000000000000009,0.0,0.0
